INVOICE_ID,ACCOUNT_ID,SUBSCRIPTION_ID,AMOUNT,CURRENCY,STATUS,INVOICE_DATE,PAID_AT
INV-038753,ACC-08741,SUB-012918,299.00,GBP,paid,2025-01-05,2025-01-06 08:00:00.000
INV-038754,ACC-08741,SUB-012918,299.00,GBP,paid,2025-07-20,2025-07-23 17:00:00.000
INV-038755,ACC-08741,SUB-012919,499.00,GBP,paid,2025-12-23,2025-12-26 03:00:00.000
INV-038756,ACC-08741,SUB-012919,499.00,GBP,paid,2026-05-27,2026-05-29 02:00:00.000
INV-038757,ACC-08741,SUB-012919,499.00,GBP,paid,2026-03-01,2026-03-03 01:00:00.000
INV-038758,ACC-08742,SUB-012920,999.00,EUR,paid,2024-02-26,2024-02-29 08:00:00.000
INV-038759,ACC-08742,SUB-012920,999.00,EUR,paid,2023-06-19,2023-06-20 18:00:00.000
INV-038760,ACC-08742,SUB-012920,999.00,EUR,paid,2023-07-02,2023-07-05 11:00:00.000
INV-038761,ACC-08742,SUB-012921,299.00,EUR,paid,2024-08-01,2024-08-02 19:00:00.000
INV-038762,ACC-08742,SUB-012921,299.00,EUR,paid,2025-12-21,2025-12-23 21:00:00.000
INV-038763,ACC-08742,SUB-012921,299.00,EUR,paid,2025-07-26,2025-07-28 11:00:00.000
INV-038764,ACC-08742,SUB-012922,499.00,EUR,paid,2026-05-31,
INV-038765,ACC-08742,SUB-012922,499.00,EUR,paid,2026-05-12,2026-05-15 14:00:00.000
INV-038766,ACC-08742,SUB-012922,499.00,EUR,paid,2026-04-01,2026-04-04 01:00:00.000
INV-038767,ACC-08743,SUB-012923,299.00,EUR,paid,2022-11-08,2022-11-11 11:00:00.000
INV-038768,ACC-08743,SUB-012923,299.00,EUR,paid,2022-11-25,2022-11-26 02:00:00.000
INV-038769,ACC-08743,SUB-012923,299.00,EUR,paid,2022-11-10,2022-11-11 23:00:00.000
INV-038770,ACC-08744,SUB-012924,999.00,USD,paid,2024-11-24,2024-11-25 15:00:00.000
INV-038771,ACC-08744,SUB-012924,999.00,USD,failed,2024-12-04,
INV-038772,ACC-08744,SUB-012924,999.00,USD,paid,2025-04-17,2025-04-18 11:00:00.000
INV-038773,ACC-08744,SUB-012925,299.00,USD,paid,2025-11-05,2025-11-06 04:00:00.000
INV-038774,ACC-08744,SUB-012925,299.00,USD,paid,2025-10-22,2025-10-23 01:00:00.000
INV-038775,ACC-08744,SUB-012925,299.00,USD,paid,2026-03-08,2026-03-09 14:00:00.000
INV-038776,ACC-08745,SUB-012926,299.00,AUD,paid,2026-03-10,2026-03-12 05:00:00.000
INV-038777,ACC-08745,SUB-012926,299.00,AUD,paid,2023-05-03,2023-05-04 10:00:00.000
INV-038778,ACC-08745,SUB-012926,299.00,AUD,paid,2025-10-01,2025-10-02 10:00:00.000
INV-038779,ACC-08746,SUB-012927,999.00,AUD,paid,2022-01-23,2022-01-26 08:00:00.000
INV-038780,ACC-08746,SUB-012927,999.00,AUD,paid,2022-06-16,2022-06-19 10:00:00.000
INV-038781,ACC-08746,SUB-012927,999.00,AUD,paid,2022-06-13,2022-06-14 20:00:00.000
INV-038782,ACC-08746,SUB-012928,299.00,AUD,paid,2022-07-18,2022-07-21 23:00:00.000
INV-038783,ACC-08746,SUB-012928,299.00,AUD,paid,2022-07-16,2022-07-19 04:00:00.000
INV-038784,ACC-08746,SUB-012928,299.00,AUD,paid,2022-07-06,2022-07-08 03:00:00.000
INV-038785,ACC-08747,SUB-012929,999.00,USD,paid,2024-05-18,2024-05-19 13:00:00.000
INV-038786,ACC-08747,SUB-012929,999.00,USD,failed,2024-11-21,
INV-038787,ACC-08747,SUB-012929,999.00,USD,failed,2024-12-24,
INV-038788,ACC-08747,SUB-012930,299.00,USD,paid,2026-03-24,2026-03-25 09:00:00.000
INV-038789,ACC-08747,SUB-012930,299.00,USD,failed,2026-06-01,
INV-038790,ACC-08747,SUB-012930,299.00,USD,paid,2025-11-21,2025-11-24 23:00:00.000
INV-038791,ACC-08748,SUB-012931,999.00,EUR,paid,2026-04-25,2026-04-28 14:00:00.000
INV-038792,ACC-08748,SUB-012931,999.00,EUR,pending,2024-09-27,
INV-038793,ACC-08748,SUB-012931,999.00,EUR,pending,2024-07-28,
INV-038794,ACC-08749,SUB-012932,299.00,EUR,paid,2023-04-21,2023-04-23 23:00:00.000
INV-038795,ACC-08749,SUB-012932,299.00,EUR,paid,2023-11-15,2023-11-16 09:00:00.000
INV-038796,ACC-08749,SUB-012932,299.00,EUR,paid,2024-02-18,2024-02-20 19:00:00.000
INV-038797,ACC-08749,SUB-012933,999.00,EUR,pending,2024-03-29,
INV-038798,ACC-08749,SUB-012933,999.00,EUR,paid,2024-03-25,2024-03-28 06:00:00.000
INV-038799,ACC-08749,SUB-012933,999.00,EUR,pending,2024-03-29,
INV-038800,ACC-08750,SUB-012934,999.00,AUD,failed,2023-11-19,
INV-038801,ACC-08750,SUB-012934,999.00,AUD,paid,2023-11-29,2023-11-30 06:00:00.000
INV-038802,ACC-08750,SUB-012934,999.00,AUD,paid,2023-11-16,2023-11-17 07:00:00.000
INV-038803,ACC-08751,SUB-012935,999.00,USD,failed,2023-11-06,
INV-038804,ACC-08751,SUB-012935,999.00,USD,paid,2023-10-19,2023-10-21 20:00:00.000
INV-038805,ACC-08751,SUB-012935,999.00,USD,paid,2023-12-05,2023-12-08 07:00:00.000
INV-038806,ACC-08751,SUB-012936,499.00,USD,paid,2024-01-19,2024-01-21 00:00:00.000
INV-038807,ACC-08751,SUB-012936,499.00,USD,paid,2024-01-14,2024-01-17 07:00:00.000
INV-038808,ACC-08751,SUB-012936,499.00,USD,paid,2024-01-23,2024-01-24 18:00:00.000
INV-038809,ACC-08752,SUB-012937,999.00,AUD,paid,2022-05-14,2022-05-17 09:00:00.000
INV-038810,ACC-08752,SUB-012937,999.00,AUD,paid,2022-05-12,2022-05-14 17:00:00.000
INV-038811,ACC-08752,SUB-012937,999.00,AUD,paid,2022-05-27,2022-05-30 09:00:00.000
INV-038812,ACC-08752,SUB-012938,299.00,AUD,paid,2022-07-04,2022-07-07 14:00:00.000
INV-038813,ACC-08752,SUB-012938,299.00,AUD,paid,2022-07-05,2022-07-06 09:00:00.000
INV-038814,ACC-08752,SUB-012938,299.00,AUD,paid,2022-06-27,2022-06-29 14:00:00.000
INV-038815,ACC-08753,SUB-012939,499.00,GBP,paid,2024-12-23,2024-12-26 02:00:00.000
INV-038816,ACC-08753,SUB-012939,499.00,GBP,paid,2025-03-18,2025-03-21 09:00:00.000
INV-038817,ACC-08753,SUB-012939,499.00,GBP,paid,2024-02-18,2024-02-20 05:00:00.000
INV-038818,ACC-08753,SUB-012940,999.00,GBP,paid,2025-08-16,2025-08-18 11:00:00.000
INV-038819,ACC-08753,SUB-012940,999.00,GBP,pending,2025-08-12,
INV-038820,ACC-08753,SUB-012940,999.00,GBP,paid,2025-08-11,2025-08-12 06:00:00.000
INV-038821,ACC-08754,SUB-012941,499.00,USD,failed,2023-01-27,
INV-038822,ACC-08754,SUB-012941,499.00,USD,paid,2023-10-22,2023-10-24 22:00:00.000
INV-038823,ACC-08754,SUB-012941,499.00,USD,paid,2023-01-22,2023-01-23 16:00:00.000
INV-038824,ACC-08754,SUB-012942,299.00,USD,paid,2024-12-25,2024-12-26 20:00:00.000
INV-038825,ACC-08754,SUB-012942,299.00,USD,paid,2024-10-16,2024-10-19 23:00:00.000
INV-038826,ACC-08754,SUB-012942,299.00,USD,paid,2025-12-09,2025-12-11 21:00:00.000
INV-038827,ACC-08754,SUB-012943,999.00,USD,paid,2026-02-16,2026-02-18 11:00:00.000
INV-038828,ACC-08754,SUB-012943,999.00,USD,paid,2026-05-15,2026-05-17 18:00:00.000
INV-038829,ACC-08754,SUB-012943,999.00,USD,paid,2026-01-25,2026-01-26 18:00:00.000
INV-038830,ACC-08755,SUB-012944,999.00,AUD,paid,2026-05-04,2026-05-05 22:00:00.000
INV-038831,ACC-08755,SUB-012944,999.00,AUD,paid,2025-09-18,2025-09-20 09:00:00.000
INV-038832,ACC-08755,SUB-012944,999.00,AUD,paid,2023-10-18,2023-10-21 19:00:00.000
INV-038833,ACC-08756,SUB-012945,299.00,GBP,paid,2023-05-20,2023-05-23 06:00:00.000
INV-038834,ACC-08756,SUB-012945,299.00,GBP,paid,2023-09-14,2023-09-15 20:00:00.000
INV-038835,ACC-08756,SUB-012945,299.00,GBP,paid,2023-05-08,2023-05-10 04:00:00.000
INV-038836,ACC-08756,SUB-012946,999.00,GBP,paid,2024-09-19,2024-09-22 06:00:00.000
INV-038837,ACC-08756,SUB-012946,999.00,GBP,paid,2024-09-03,2024-09-06 04:00:00.000
INV-038838,ACC-08756,SUB-012946,999.00,GBP,paid,2024-09-16,2024-09-17 14:00:00.000
INV-038839,ACC-08757,SUB-012947,499.00,USD,paid,2024-08-29,2024-08-30 22:00:00.000
INV-038840,ACC-08757,SUB-012947,499.00,USD,paid,2023-11-05,2023-11-06 01:00:00.000
INV-038841,ACC-08757,SUB-012947,499.00,USD,paid,2024-06-15,2024-06-18 00:00:00.000
INV-038842,ACC-08757,SUB-012948,999.00,USD,paid,2024-11-30,2024-12-02 17:00:00.000
INV-038843,ACC-08757,SUB-012948,999.00,USD,paid,2024-11-19,2024-11-22 19:00:00.000
INV-038844,ACC-08757,SUB-012948,999.00,USD,paid,2024-11-23,2024-11-24 02:00:00.000
INV-038845,ACC-08758,SUB-012949,999.00,USD,paid,2022-07-12,2022-07-15 23:00:00.000
INV-038846,ACC-08758,SUB-012949,999.00,USD,paid,2022-07-02,2022-07-05 21:00:00.000
INV-038847,ACC-08758,SUB-012949,999.00,USD,pending,2022-06-20,
INV-038848,ACC-08758,SUB-012950,299.00,USD,paid,2023-06-30,2023-07-03 12:00:00.000
INV-038849,ACC-08758,SUB-012950,299.00,USD,paid,2023-06-10,2023-06-13 11:00:00.000
INV-038850,ACC-08758,SUB-012950,299.00,USD,failed,2023-07-02,
INV-038851,ACC-08758,SUB-012951,499.00,USD,paid,2025-10-16,2025-10-18 13:00:00.000
INV-038852,ACC-08758,SUB-012951,499.00,USD,paid,2025-02-01,2025-02-03 00:00:00.000
INV-038853,ACC-08758,SUB-012951,499.00,USD,paid,2025-03-22,2025-03-23 13:00:00.000
INV-038854,ACC-08759,SUB-012952,299.00,AUD,paid,2022-10-12,2022-10-13 06:00:00.000
INV-038855,ACC-08759,SUB-012952,299.00,AUD,paid,2022-10-05,2022-10-06 01:00:00.000
INV-038856,ACC-08759,SUB-012952,299.00,AUD,paid,2022-10-07,2022-10-08 03:00:00.000
INV-038857,ACC-08760,SUB-012953,499.00,EUR,paid,2022-09-16,2022-09-17 10:00:00.000
INV-038858,ACC-08760,SUB-012953,499.00,EUR,paid,2022-05-24,2022-05-26 00:00:00.000
INV-038859,ACC-08760,SUB-012953,499.00,EUR,paid,2023-02-03,2023-02-04 04:00:00.000
INV-038860,ACC-08760,SUB-012954,999.00,EUR,pending,2024-03-28,
INV-038861,ACC-08760,SUB-012954,999.00,EUR,paid,2024-05-12,2024-05-14 08:00:00.000
INV-038862,ACC-08760,SUB-012954,999.00,EUR,pending,2024-01-16,
INV-038863,ACC-08760,SUB-012955,499.00,EUR,paid,2025-04-25,2025-04-26 06:00:00.000
INV-038864,ACC-08760,SUB-012955,499.00,EUR,pending,2025-02-22,
INV-038865,ACC-08760,SUB-012955,499.00,EUR,paid,2025-10-08,2025-10-10 05:00:00.000
INV-038866,ACC-08761,SUB-012956,999.00,AUD,pending,2024-02-23,
INV-038867,ACC-08761,SUB-012956,999.00,AUD,paid,2024-10-27,2024-10-29 07:00:00.000
INV-038868,ACC-08761,SUB-012956,999.00,AUD,paid,2024-07-22,2024-07-23 08:00:00.000
INV-038869,ACC-08761,SUB-012957,299.00,AUD,paid,2025-12-15,2025-12-17 23:00:00.000
INV-038870,ACC-08761,SUB-012957,299.00,AUD,paid,2025-09-12,2025-09-14 14:00:00.000
INV-038871,ACC-08761,SUB-012957,299.00,AUD,paid,2026-05-24,2026-05-26 19:00:00.000
INV-038872,ACC-08762,SUB-012958,499.00,AUD,paid,2023-06-05,2023-06-08 10:00:00.000
INV-038873,ACC-08762,SUB-012958,499.00,AUD,paid,2023-06-07,2023-06-10 17:00:00.000
INV-038874,ACC-08762,SUB-012958,499.00,AUD,paid,2023-06-15,2023-06-17 06:00:00.000
INV-038875,ACC-08762,SUB-012959,299.00,AUD,paid,2024-07-10,2024-07-12 17:00:00.000
INV-038876,ACC-08762,SUB-012959,299.00,AUD,paid,2024-08-08,2024-08-09 18:00:00.000
INV-038877,ACC-08762,SUB-012959,299.00,AUD,paid,2023-09-22,2023-09-24 04:00:00.000
INV-038878,ACC-08763,SUB-012960,999.00,GBP,pending,2023-07-23,
INV-038879,ACC-08763,SUB-012960,999.00,GBP,paid,2023-07-23,2023-07-26 08:00:00.000
INV-038880,ACC-08763,SUB-012960,999.00,GBP,paid,2023-08-01,2023-08-02 10:00:00.000
INV-038881,ACC-08764,SUB-012961,999.00,AUD,paid,2024-03-05,2024-03-08 10:00:00.000
INV-038882,ACC-08764,SUB-012961,999.00,AUD,paid,2024-11-13,2024-11-16 10:00:00.000
INV-038883,ACC-08764,SUB-012961,999.00,AUD,pending,2023-04-16,
INV-038884,ACC-08764,SUB-012962,299.00,AUD,paid,2025-06-17,2025-06-19 07:00:00.000
INV-038885,ACC-08764,SUB-012962,299.00,AUD,paid,2025-03-17,2025-03-20 10:00:00.000
INV-038886,ACC-08764,SUB-012962,299.00,AUD,paid,2025-12-19,2025-12-21 16:00:00.000
INV-038887,ACC-08765,SUB-012963,499.00,EUR,paid,2023-10-05,2023-10-07 17:00:00.000
INV-038888,ACC-08765,SUB-012963,499.00,EUR,pending,2024-03-28,
INV-038889,ACC-08765,SUB-012963,499.00,EUR,paid,2024-02-16,2024-02-19 06:00:00.000
INV-038890,ACC-08765,SUB-012964,299.00,EUR,paid,2026-02-23,2026-02-24 08:00:00.000
INV-038891,ACC-08765,SUB-012964,299.00,EUR,paid,2026-01-09,2026-01-12 00:00:00.000
INV-038892,ACC-08765,SUB-012964,299.00,EUR,paid,2025-12-24,2025-12-26 20:00:00.000
INV-038893,ACC-08766,SUB-012965,299.00,EUR,pending,2024-11-13,
INV-038894,ACC-08766,SUB-012965,299.00,EUR,pending,2026-04-29,
INV-038895,ACC-08766,SUB-012965,299.00,EUR,paid,2024-10-05,2024-10-06 03:00:00.000
INV-038896,ACC-08768,SUB-012966,999.00,AUD,pending,2023-03-03,
INV-038897,ACC-08768,SUB-012966,999.00,AUD,paid,2023-05-20,2023-05-23 20:00:00.000
INV-038898,ACC-08768,SUB-012966,999.00,AUD,failed,2024-03-09,
INV-038899,ACC-08768,SUB-012967,299.00,AUD,paid,2026-06-01,
INV-038900,ACC-08768,SUB-012967,299.00,AUD,failed,2025-01-26,
INV-038901,ACC-08768,SUB-012967,299.00,AUD,paid,2025-02-01,2025-02-04 15:00:00.000
INV-038902,ACC-08769,SUB-012968,299.00,USD,paid,2024-03-21,2024-03-22 23:00:00.000
INV-038903,ACC-08769,SUB-012968,299.00,USD,paid,2024-03-22,2024-03-23 18:00:00.000
INV-038904,ACC-08769,SUB-012968,299.00,USD,paid,2024-12-04,2024-12-05 08:00:00.000
INV-038905,ACC-08769,SUB-012969,999.00,USD,paid,2025-04-23,2025-04-26 00:00:00.000
INV-038906,ACC-08769,SUB-012969,999.00,USD,paid,2026-02-09,2026-02-11 09:00:00.000
INV-038907,ACC-08769,SUB-012969,999.00,USD,pending,2026-04-17,
INV-038908,ACC-08770,SUB-012970,299.00,AUD,paid,2023-09-01,2023-09-03 23:00:00.000
INV-038909,ACC-08770,SUB-012970,299.00,AUD,paid,2023-03-16,2023-03-19 06:00:00.000
INV-038910,ACC-08770,SUB-012970,299.00,AUD,pending,2022-12-09,
INV-038911,ACC-08770,SUB-012971,999.00,AUD,failed,2023-11-15,
INV-038912,ACC-08770,SUB-012971,999.00,AUD,paid,2023-11-14,2023-11-15 01:00:00.000
INV-038913,ACC-08770,SUB-012971,999.00,AUD,pending,2023-11-19,
INV-038914,ACC-08771,SUB-012972,499.00,AUD,failed,2023-12-14,
INV-038915,ACC-08771,SUB-012972,499.00,AUD,paid,2024-08-11,2024-08-12 02:00:00.000
INV-038916,ACC-08771,SUB-012972,499.00,AUD,paid,2023-12-07,2023-12-09 20:00:00.000
INV-038917,ACC-08771,SUB-012973,999.00,AUD,paid,2025-11-18,2025-11-20 22:00:00.000
INV-038918,ACC-08771,SUB-012973,999.00,AUD,failed,2025-11-21,
INV-038919,ACC-08771,SUB-012973,999.00,AUD,paid,2025-11-17,2025-11-20 23:00:00.000
INV-038920,ACC-08771,SUB-012974,499.00,AUD,paid,2025-12-19,2025-12-21 21:00:00.000
INV-038921,ACC-08771,SUB-012974,499.00,AUD,failed,2025-12-02,
INV-038922,ACC-08771,SUB-012974,499.00,AUD,paid,2025-12-12,2025-12-13 01:00:00.000
INV-038923,ACC-08772,SUB-012975,299.00,EUR,paid,2022-09-25,2022-09-28 06:00:00.000
INV-038924,ACC-08772,SUB-012975,299.00,EUR,failed,2022-09-25,
INV-038925,ACC-08772,SUB-012975,299.00,EUR,paid,2022-07-07,2022-07-10 19:00:00.000
INV-038926,ACC-08772,SUB-012976,999.00,EUR,paid,2022-11-24,2022-11-27 23:00:00.000
INV-038927,ACC-08772,SUB-012976,999.00,EUR,paid,2022-11-24,2022-11-27 13:00:00.000
INV-038928,ACC-08772,SUB-012976,999.00,EUR,paid,2022-11-24,2022-11-25 19:00:00.000
INV-038929,ACC-08773,SUB-012977,499.00,USD,paid,2022-07-21,2022-07-23 22:00:00.000
INV-038930,ACC-08773,SUB-012977,499.00,USD,paid,2022-07-18,2022-07-20 17:00:00.000
INV-038931,ACC-08773,SUB-012977,499.00,USD,paid,2022-07-24,2022-07-27 03:00:00.000
INV-038932,ACC-08774,SUB-012978,299.00,USD,paid,2023-04-27,2023-04-29 21:00:00.000
INV-038933,ACC-08774,SUB-012978,299.00,USD,pending,2023-05-10,
INV-038934,ACC-08774,SUB-012978,299.00,USD,failed,2023-05-04,
INV-038935,ACC-08775,SUB-012979,499.00,GBP,pending,2025-08-22,
INV-038936,ACC-08775,SUB-012979,499.00,GBP,paid,2024-02-12,2024-02-15 10:00:00.000
INV-038937,ACC-08775,SUB-012979,499.00,GBP,paid,2024-02-16,2024-02-18 15:00:00.000
INV-038938,ACC-08776,SUB-012980,999.00,AUD,paid,2023-12-22,2023-12-23 14:00:00.000
INV-038939,ACC-08776,SUB-012980,999.00,AUD,paid,2024-06-28,2024-07-01 04:00:00.000
INV-038940,ACC-08776,SUB-012980,999.00,AUD,paid,2024-04-25,2024-04-28 20:00:00.000
INV-038941,ACC-08776,SUB-012981,299.00,AUD,paid,2025-11-03,2025-11-04 09:00:00.000
INV-038942,ACC-08776,SUB-012981,299.00,AUD,paid,2025-06-13,2025-06-15 08:00:00.000
INV-038943,ACC-08776,SUB-012981,299.00,AUD,paid,2024-12-31,2025-01-02 07:00:00.000
INV-038944,ACC-08776,SUB-012982,499.00,AUD,paid,2026-01-29,2026-01-30 23:00:00.000
INV-038945,ACC-08776,SUB-012982,499.00,AUD,paid,2026-02-16,2026-02-17 20:00:00.000
INV-038946,ACC-08776,SUB-012982,499.00,AUD,paid,2026-02-21,2026-02-22 06:00:00.000
INV-038947,ACC-08777,SUB-012983,499.00,EUR,paid,2026-03-18,2026-03-21 02:00:00.000
INV-038948,ACC-08777,SUB-012983,499.00,EUR,paid,2024-10-11,2024-10-13 06:00:00.000
INV-038949,ACC-08777,SUB-012983,499.00,EUR,pending,2023-11-29,
INV-038950,ACC-08778,SUB-012984,999.00,GBP,failed,2023-06-16,
INV-038951,ACC-08778,SUB-012984,999.00,GBP,paid,2023-05-11,2023-05-13 10:00:00.000
INV-038952,ACC-08778,SUB-012984,999.00,GBP,paid,2023-07-18,2023-07-19 14:00:00.000
INV-038953,ACC-08778,SUB-012985,299.00,GBP,paid,2024-08-20,2024-08-23 20:00:00.000
INV-038954,ACC-08778,SUB-012985,299.00,GBP,paid,2024-04-19,2024-04-20 15:00:00.000
INV-038955,ACC-08778,SUB-012985,299.00,GBP,paid,2023-12-30,2024-01-01 03:00:00.000
INV-038956,ACC-08780,SUB-012986,499.00,EUR,paid,2024-11-24,2024-11-25 12:00:00.000
INV-038957,ACC-08780,SUB-012986,499.00,EUR,paid,2024-05-16,2024-05-17 17:00:00.000
INV-038958,ACC-08780,SUB-012986,499.00,EUR,paid,2024-02-04,2024-02-06 17:00:00.000
INV-038959,ACC-08780,SUB-012987,299.00,EUR,paid,2025-03-11,2025-03-12 19:00:00.000
INV-038960,ACC-08780,SUB-012987,299.00,EUR,pending,2025-03-17,
INV-038961,ACC-08780,SUB-012987,299.00,EUR,paid,2025-03-28,2025-03-31 11:00:00.000
INV-038962,ACC-08781,SUB-012988,999.00,EUR,paid,2022-11-25,2022-11-26 23:00:00.000
INV-038963,ACC-08781,SUB-012988,999.00,EUR,paid,2024-12-13,2024-12-16 11:00:00.000
INV-038964,ACC-08781,SUB-012988,999.00,EUR,paid,2024-07-21,2024-07-23 05:00:00.000
INV-038965,ACC-08782,SUB-012989,999.00,EUR,pending,2025-05-24,
INV-038966,ACC-08782,SUB-012989,999.00,EUR,failed,2024-07-31,
INV-038967,ACC-08782,SUB-012989,999.00,EUR,paid,2024-06-27,2024-06-28 22:00:00.000
INV-038968,ACC-08782,SUB-012990,299.00,EUR,paid,2026-03-28,2026-03-30 07:00:00.000
INV-038969,ACC-08782,SUB-012990,299.00,EUR,paid,2026-03-13,2026-03-14 23:00:00.000
INV-038970,ACC-08782,SUB-012990,299.00,EUR,paid,2025-11-07,2025-11-10 21:00:00.000
INV-038971,ACC-08783,SUB-012991,999.00,AUD,paid,2023-07-10,2023-07-13 16:00:00.000
INV-038972,ACC-08783,SUB-012991,999.00,AUD,paid,2025-06-17,2025-06-20 07:00:00.000
INV-038973,ACC-08783,SUB-012991,999.00,AUD,paid,2025-07-16,2025-07-18 16:00:00.000
INV-038974,ACC-08784,SUB-012992,999.00,GBP,paid,2024-10-02,2024-10-04 11:00:00.000
INV-038975,ACC-08784,SUB-012992,999.00,GBP,paid,2024-09-17,2024-09-20 05:00:00.000
INV-038976,ACC-08784,SUB-012992,999.00,GBP,paid,2024-06-11,2024-06-13 05:00:00.000
INV-038977,ACC-08784,SUB-012993,499.00,GBP,paid,2025-10-02,2025-10-05 02:00:00.000
INV-038978,ACC-08784,SUB-012993,499.00,GBP,pending,2025-09-02,
INV-038979,ACC-08784,SUB-012993,499.00,GBP,paid,2025-10-12,2025-10-13 19:00:00.000
INV-038980,ACC-08784,SUB-012994,299.00,GBP,paid,2026-05-24,2026-05-26 21:00:00.000
INV-038981,ACC-08784,SUB-012994,299.00,GBP,paid,2026-01-12,2026-01-13 14:00:00.000
INV-038982,ACC-08784,SUB-012994,299.00,GBP,paid,2026-01-25,2026-01-28 05:00:00.000
INV-038983,ACC-08785,SUB-012995,999.00,USD,paid,2023-07-05,2023-07-06 08:00:00.000
INV-038984,ACC-08785,SUB-012995,999.00,USD,paid,2023-07-15,2023-07-16 23:00:00.000
INV-038985,ACC-08785,SUB-012995,999.00,USD,paid,2023-07-31,2023-08-03 15:00:00.000
INV-038986,ACC-08785,SUB-012996,499.00,USD,paid,2024-03-24,2024-03-26 13:00:00.000
INV-038987,ACC-08785,SUB-012996,499.00,USD,paid,2023-10-17,2023-10-19 18:00:00.000
INV-038988,ACC-08785,SUB-012996,499.00,USD,paid,2024-06-04,2024-06-06 23:00:00.000
INV-038989,ACC-08785,SUB-012997,299.00,USD,paid,2025-09-26,2025-09-29 05:00:00.000
INV-038990,ACC-08785,SUB-012997,299.00,USD,paid,2025-10-26,2025-10-28 04:00:00.000
INV-038991,ACC-08785,SUB-012997,299.00,USD,paid,2026-01-02,2026-01-05 05:00:00.000
INV-038992,ACC-08786,SUB-012998,499.00,EUR,paid,2023-10-25,2023-10-27 23:00:00.000
INV-038993,ACC-08786,SUB-012998,499.00,EUR,paid,2024-11-16,2024-11-18 11:00:00.000
INV-038994,ACC-08786,SUB-012998,499.00,EUR,paid,2024-02-04,2024-02-06 16:00:00.000
INV-038995,ACC-08786,SUB-012999,999.00,EUR,paid,2025-05-02,2025-05-05 06:00:00.000
INV-038996,ACC-08786,SUB-012999,999.00,EUR,failed,2025-04-20,
INV-038997,ACC-08786,SUB-012999,999.00,EUR,pending,2025-05-29,
INV-038998,ACC-08786,SUB-013000,499.00,EUR,paid,2026-03-25,2026-03-27 05:00:00.000
INV-038999,ACC-08786,SUB-013000,499.00,EUR,paid,2025-09-10,2025-09-12 18:00:00.000
INV-039000,ACC-08786,SUB-013000,499.00,EUR,paid,2025-08-29,2025-09-01 09:00:00.000
INV-039001,ACC-08787,SUB-013001,999.00,AUD,paid,2023-12-20,2023-12-22 14:00:00.000
INV-039002,ACC-08787,SUB-013001,999.00,AUD,paid,2022-10-31,2022-11-01 04:00:00.000
INV-039003,ACC-08787,SUB-013001,999.00,AUD,paid,2022-10-04,2022-10-06 00:00:00.000
INV-039004,ACC-08787,SUB-013002,499.00,AUD,paid,2025-01-25,2025-01-28 05:00:00.000
INV-039005,ACC-08787,SUB-013002,499.00,AUD,pending,2025-03-11,
INV-039006,ACC-08787,SUB-013002,499.00,AUD,pending,2025-05-09,
INV-039007,ACC-08787,SUB-013003,299.00,AUD,paid,2026-04-03,2026-04-04 08:00:00.000
INV-039008,ACC-08787,SUB-013003,299.00,AUD,pending,2025-10-17,
INV-039009,ACC-08787,SUB-013003,299.00,AUD,paid,2026-01-12,2026-01-14 15:00:00.000
INV-039010,ACC-08788,SUB-013004,299.00,EUR,paid,2022-02-16,2022-02-17 16:00:00.000
INV-039011,ACC-08788,SUB-013004,299.00,EUR,paid,2022-01-31,2022-02-01 04:00:00.000
INV-039012,ACC-08788,SUB-013004,299.00,EUR,paid,2022-02-10,2022-02-12 00:00:00.000
INV-039013,ACC-08789,SUB-013005,999.00,AUD,paid,2022-08-21,2022-08-24 11:00:00.000
INV-039014,ACC-08789,SUB-013005,999.00,AUD,paid,2022-08-30,2022-09-01 12:00:00.000
INV-039015,ACC-08789,SUB-013005,999.00,AUD,paid,2022-08-18,2022-08-21 16:00:00.000
INV-039016,ACC-08790,SUB-013006,299.00,EUR,pending,2023-09-22,
INV-039017,ACC-08790,SUB-013006,299.00,EUR,failed,2025-03-06,
INV-039018,ACC-08790,SUB-013006,299.00,EUR,paid,2023-09-19,2023-09-22 00:00:00.000
INV-039019,ACC-08791,SUB-013007,499.00,USD,paid,2023-11-04,2023-11-06 02:00:00.000
INV-039020,ACC-08791,SUB-013007,499.00,USD,paid,2023-11-05,2023-11-06 04:00:00.000
INV-039021,ACC-08791,SUB-013007,499.00,USD,paid,2023-10-14,2023-10-15 06:00:00.000
INV-039022,ACC-08791,SUB-013008,999.00,USD,paid,2023-11-23,2023-11-26 22:00:00.000
INV-039023,ACC-08791,SUB-013008,999.00,USD,paid,2023-11-29,2023-12-02 05:00:00.000
INV-039024,ACC-08791,SUB-013008,999.00,USD,paid,2023-11-27,2023-11-29 18:00:00.000
INV-039025,ACC-08792,SUB-013009,299.00,AUD,paid,2026-02-14,2026-02-16 19:00:00.000
INV-039026,ACC-08792,SUB-013009,299.00,AUD,paid,2023-12-03,2023-12-06 01:00:00.000
INV-039027,ACC-08792,SUB-013009,299.00,AUD,paid,2025-02-01,2025-02-04 15:00:00.000
INV-039028,ACC-08793,SUB-013010,999.00,AUD,paid,2023-05-18,2023-05-19 10:00:00.000
INV-039029,ACC-08793,SUB-013010,999.00,AUD,paid,2023-05-04,2023-05-05 14:00:00.000
